Id,SalePrice
1579,140970.27777682638
1580,191543.86999291315
1581,157559.5492249782
1582,130151.3506019036
1583,337121.71360382874
1584,220435.73600139382
1585,142214.756683516
1586,76409.27397421784
1587,90692.50043446544
1588,150393.03648870622
1589,97687.77340709773
1590,134656.9835403277
1591,93853.13906605227
1592,117285.81270509126
1593,125562.13251711987
1594,149928.49645193265
1595,100679.540514849
1596,241031.92602926688
1597,174190.1018085681
1598,191126.84643951873
1599,174913.6138275295
1600,158118.16834417262
1601,70519.05371573828
1602,109238.43316306705
1603,75212.09142024907
1604,278601.299515292
1605,234863.0934857645
1606,168103.798532166
1607,162873.03341070318
1608,215540.33936672233
1609,190951.43939406582
1610,155598.94199612626
1611,138010.74463862754
1612,163774.81985392925
1613,161826.83894608312
1614,132130.08010662982
1615,89389.61030229724
1616,73983.0171037393
1617,92334.12900373725
1618,121989.5238629396
1619,135908.0004652324
1620,155821.32772819506
1621,129473.30092007243
1622,143785.13010205587
1623,271414.2857410078
1624,205035.47690842953
1625,116559.65229042315
1626,154134.282808979
1627,186553.0770936273
1628,265094.1974942717
1629,174813.60118749668
1630,386877.93456098315
1631,212280.71902947171
1632,236574.92929945307
1633,165431.078708288
1634,189791.5056669159
1635,175254.5727004382
1636,151620.78666529313
1637,198439.33369176905
1638,177945.69314852214
1639,177557.58577868197
1640,264150.7027790551
1641,172636.76867300028
1642,237655.7092400528
1643,231565.33314452192
1644,232983.02782468006
1645,194990.4431643769
1646,162438.13111126298
1647,152293.01344847804
1648,129068.29159476812
1649,143308.5884252942
1650,113958.30489841335
1651,117780.85807472472
1652,101873.18911870588
1653,103202.45989380832
1654,148924.0780803196
1655,153339.7167615455
1656,146013.8347221427
1657,148210.93147596033
1658,146036.53470642862
1659,133978.52060040506
1660,152639.01733607415
1661,451131.558936318
1662,427536.10382823943
1663,377220.91440328397
1664,532919.6334864772
1665,292813.5812278774
1666,357133.87788729963
1667,341929.8714556188
1668,332266.71617725486
1669,293359.8598527594
1670,339560.6729267828
1671,267950.8334157869
1672,450360.3018538231
1673,290482.1281108878
1674,244366.79956060735
1675,190865.08180364815
1676,195161.54556462905
1677,219526.1001448603
1678,484523.82330816594
1679,398475.5746627193
1680,364744.2277242296
1681,241014.88922709046
1682,304585.77545958146
1683,180436.07862505928
1684,175025.40031666297
1685,167965.8776054468
1686,168241.08824922453
1687,167186.72315826808
1688,188828.91267027997
1689,189764.14448086297
1690,197572.61867614588
1691,183512.0052958379
1692,249879.60302455345
1693,163677.84978198112
1694,184179.9060627556
1695,161479.90113513355
1696,274525.9016212426
1697,170100.90774610886
1698,348342.27314573794
1699,343325.17850526824
1700,250874.3240251577
1701,263833.7969975316
1702,237835.3317003748
1703,247940.27337975893
1704,279086.4440103263
1705,224961.23395032936
1706,443553.1012337858
1707,207272.02756206485
1708,205774.08679728318
1709,270076.4262704561
1710,224132.73178639146
1711,262227.11561703274
1712,259953.82220214055
1713,272313.1301376579
1714,233078.17506225596
1715,207360.09102110294
1716,190184.91999155385
1717,176793.7613051968
1718,136311.7979107423
1719,199843.68711456904
1720,234053.75122127592
1721,169708.68518958782
1722,127184.17297670538
1723,159531.8374749556
1724,197508.50781491917
1725,233083.35699328216
1726,184757.52966839797
1727,159455.35450137366
1728,181142.193355863
1729,160966.47746669967
1730,155336.35285701847
1731,119230.91972372396
1732,129318.45365862612
1733,111629.63630537958
1734,114446.74090269787
1735,136339.75575774178
1736,116380.74996395869
1737,331515.2586289464
1738,231119.09416072376
1739,298955.0334883673
1740,211841.62652452223
1741,192900.13302680082
1742,173867.3566784012
1743,172196.05821943143
1744,310817.4962637316
1745,206330.45911635878
1746,176283.4829377264
1747,224011.4556891779
1748,226382.45215340145
1749,156953.22189749236
1750,133205.59191627277
1751,237111.29456756305
1752,122911.37292388332
1753,138091.28012033625
1754,188860.4818771718
1755,171700.30202101043
1756,125822.5422576651
1757,118007.85354921101
1758,138905.84561972434
1759,165330.56742034503
1760,166060.48218678572
1761,141219.5093093973
1762,174401.06692751378
1763,173631.02691708202
1764,122387.05914250117
1765,167101.69807811713
1766,168870.64814956003
1767,194294.27489646582
1768,147554.43410257873
1769,172534.53670043414
1770,151173.8701642425
1771,120498.25500095251
1772,135498.3717054511
1773,123752.551657197
1774,137333.834510247
1775,145039.59630204184
1776,120950.81995364944
1777,118304.2372471417
1778,140437.91846858428
1779,117335.80230409621
1780,170411.13185534306
1781,131506.65606109504
1782,87441.54014775407
1783,147781.27559230477
1784,100973.3256499194
1785,124719.69153195753
1786,158025.68607381152
1787,167136.7896542105
1788,71697.25664020257
1789,98597.90916615371
1790,84805.16506001634
1791,189146.01921997624
1792,160443.45242753086
1793,131501.49451889665
1794,144233.26955831138
1795,132704.74795475
1796,121745.81938634157
1797,119419.398794813
1798,124073.27830751328
1799,114612.12673417121
1800,126544.2469507751
1801,134162.06850187073
1802,129840.90667613197
1803,142004.84115426012
1804,139695.43030954516
1805,142371.53646575887
1806,117389.23395072328
1807,138292.84023539847
1808,118545.35154908334
1809,119884.46595388476
1810,139706.0603700899
1811,101199.45590663204
1812,97264.02383926284
1813,124628.31588251938
1814,97119.69120741697
1815,60874.21872893167
1816,97143.13627807204
1817,111765.29018224355
1818,149350.75019417985
1819,133028.91332090803
1820,58175.27920442783
1821,108829.5128591664
1822,138546.77926828034
1823,47142.07834859073
1824,135895.62545172614
1825,132591.51861264935
1826,99362.58976849423
1827,100080.95542466498
1828,136069.41752833186
1829,114841.30507379079
1830,148622.579280848
1831,147428.62331001702
1832,75698.33149216964
1833,151253.84163124225
1834,124860.50915716925
1835,125584.413821791
1836,127167.09824047364
1837,94011.88000244241
1838,133468.71967219468
1839,87098.32578280942
1840,133000.10900004406
1841,145816.19403076233
1842,83977.26057322127
1843,131301.7949601835
1844,135302.84018579536
1845,136767.9950045089
1846,148502.5016068729
1847,156211.447981847
1848,65521.85020688012
1849,101521.13082167818
1850,117091.46681568988
1851,158146.5718886494
1852,127475.83850008933
1853,132905.3375303132
1854,172565.61433005962
1855,142458.72853741085
1856,211738.88623378187
1857,141611.29612151426
1858,137771.296070624
1859,114972.18739821644
1860,147652.6445829955
1861,113458.94699411535
1862,305723.3108361462
1863,305979.31797625206
1864,305979.31797625206
1865,328524.07720570115
1866,323235.65272341116
1867,229118.287979246
1868,306385.4465398846
1869,206810.06889645173
1870,221142.7654876743
1871,242472.86946598272
1872,165788.8382624818
1873,248927.75925044538
1874,149887.23070964357
1875,200497.9298304524
1876,196188.7460802148
1877,209623.77258818166
1878,195038.06209232312
1879,131923.73374559978
1880,133788.19579371935
1881,247941.19226440968
1882,252994.3768049526
1883,191295.02519617116
1884,204586.19330862787
1885,247094.43275486337
1886,307342.6023612257
1887,204235.98739832974
1888,273077.00965183467
1889,166263.90799139492
1890,126071.07753414176
1891,135440.17348015087
1892,97962.62740635504
1893,126899.21282581687
1894,126153.6061594051
1895,132366.91628406226
1896,126897.1202216243
1897,104846.77936975307
1898,113687.57885560532
1899,151975.31205314424
1900,152810.7837441363
1901,168728.89880002404
1902,138156.7473165574
1903,209420.00609911504
1904,142975.05712001637
1905,192386.14636545602
1906,159280.50054916192
1907,210052.66556409953
1908,110865.57388679274
1909,142260.54753977215
1910,121063.18460540412
1911,204539.4031521449
1912,312059.49931566714
1913,162029.21163493037
1914,64117.79179986782
1915,329326.39404398925
1916,66267.05526015931
1917,237913.0252266568
1918,141164.98165782256
1919,175790.12550325523
1920,136613.8558181345
1921,425380.1941240591
1922,328515.1488394492
1923,223586.2329943724
1924,238743.46598703697
1925,191530.3102918804
1926,436273.16997862473
1927,133952.90302484756
1928,145462.7928059462
1929,124050.03443510052
1930,127906.86711694664
1931,144334.85368160167
1932,135076.10489020578
1933,185491.11235850403
1934,177729.75377730347
1935,167328.17955100647
1936,188941.13591213274
1937,177791.4412662244
1938,170385.6335319445
1939,244267.83915089173
1940,183390.9038775397
1941,168428.03227995135
1942,185515.02400111416
1943,207835.45810543827
1944,355173.2104957401
1945,394115.65282419237
1946,140551.4098520167
1947,304472.38117482536
1948,178943.23642835664
1949,235459.26889036142
1950,185307.55170230984
1951,257977.61932662904
1952,216974.28198702366
1953,175643.69840623558
1954,177368.68729266612
1955,131317.42495314064
1956,284723.02830832376
1957,152133.33739721874
1958,297638.65874443797
1959,142139.57516786264
1960,113093.9031986337
1961,119122.84272778097
1962,94964.74125687745
1963,102953.03194974652
1964,117743.429863023
1965,152795.21099658092
1966,143143.13945837592
1967,292164.29190138663
1968,452842.63509405387
1969,406167.34784400434
1970,427592.867744842
1971,469959.27277705603
1972,400183.2461241081
1973,257394.14217717506
1974,322704.83218904235
1975,543664.3443292036
1976,265723.4639140078
1977,381336.96851228055
1978,383841.8756738388
1979,337166.17985457944
1980,199573.10387014365
1981,355285.49071721843
1982,222526.5451706889
1983,203567.94005540814
1984,167599.8182611113
1985,220537.5709576173
1986,204749.0758292706
1987,177923.60378031715
1988,176057.23613872274
1989,196403.3129139812
1990,207012.86981797012
1991,252649.17374742328
1992,209083.119025343
1993,173345.89164649398
1994,231855.28193560164
1995,185470.43093861852
1996,267488.2208166059
1997,326379.44577751175
1998,342864.2289376449
1999,273670.5704590704
2000,337878.70830554544
2001,269567.386446026
2002,243356.3553266648
2003,260173.73199297843
2004,276414.4848011819
2005,224571.7163044034
2006,217380.80344307504
2007,238470.19872232698
2008,216978.26828377187
2009,193789.5613715065
2010,188182.53508054776
2011,143137.3453734293
2012,170503.17576056407
2013,176453.52366082394
2014,180733.66104499207
2015,194201.61826020884
2016,189790.40260640683
2017,193841.638313863
2018,131388.39911902198
2019,137162.25511118025
2020,106668.7282758754
2021,104361.55580809049
2022,171853.76104650114
2023,140704.34017625285
2024,263779.67272108246
2025,358945.3467484017
2026,173190.98531570617
2027,160592.1702956099
2028,150560.8730957201
2029,170429.18922323638
2030,270448.2966871523
2031,241125.79244436274
2032,255002.2249862291
2033,266743.9586687367
2034,165516.33336286072
2035,217373.412354224
2036,196912.99384778942
2037,196840.45344385252
2038,298704.0099179904
2039,221143.91669362137
2040,283515.5413491184
2041,300376.76797083684
2042,206333.374372326
2043,176150.98198339785
2044,171862.4958531419
2045,219964.9083701412
2046,149089.1461240232
2047,141988.14410877306
2048,133950.9059996066
2049,135058.40778565523
2050,176195.58981654458
2051,108625.65579233204
2052,126896.0117439044
2053,149062.46797115443
2054,72075.85360681132
2055,150959.43104698267
2056,148258.4655862484
2057,114460.28141706027
2058,212072.22807345312
2059,135779.3145346954
2060,175903.48362733438
2061,168855.68624626688
2062,133263.85133660233
2063,117801.54788623154
2064,142498.5383884023
2065,115098.7540825952
2066,154331.6805788153
2067,116955.67785240368
2068,127938.5015701816
2069,90192.79476144734
2070,117514.14996456809
2071,95364.29759248681
2072,123716.77447972522
2073,137741.5292522693
2074,183084.35175373737
2075,144556.56359431875
2076,118450.23633848509
2077,157084.01595089256
2078,126784.06089088482
2079,144292.77280653312
2080,127173.6737053769
2081,128072.22742325449
2082,119689.80387462604
2083,138066.90902799874
2084,116258.09624851693
2085,120927.2931839983
2086,108644.47716832225
2087,114054.57440317154
2088,93057.07908789524
2089,74455.31811749713
2090,137613.5187741906
2091,126476.46613212155
2092,118936.83453937293
2093,115120.97811939401
2094,122730.95392071236
2095,143298.36119388024
2096,82768.12824049543
2097,99600.34130846015
2098,139768.83140229422
2099,52519.00042902757
2100,83721.05845095508
2101,105830.11057710699
2102,124298.25134098224
2103,100175.48334002154
2104,122691.63127923127
2105,127540.75474402356
2106,66606.13362939862
2107,203361.70751516614
2108,117440.28235235607
2109,111003.08879633297
2110,131233.11187996558
2111,143559.18937176757
2112,140913.86541033295
2113,119304.07884744417
2114,111658.86889403615
2115,167043.63072015386
2116,110868.32349494264
2117,147576.1772972537
2118,120974.47944545881
2119,110372.76150533368
2120,114826.67957729318
2121,111370.22793692075
2122,101730.49220638152
2123,75031.76662635482
2124,156453.93591089532
2125,127621.89727171963
2126,141662.66074352872
2127,159233.73437827648
2128,130645.85875733702
2129,95809.97537040563
2130,144738.74584470718
2131,147485.1618198843
2132,128678.88698892131
2133,127327.36889597538
2134,128507.05001585612
2135,92106.82601243889
2136,80072.14583006906
2137,111702.47911643512
2138,130701.22999309504
2139,144285.09207596528
2140,143949.5804085694
2141,149985.96871216115
2142,122396.95766692983
2143,142537.95310493995
2144,112497.89657189879
2145,138691.1441050701
2146,162471.08296111855
2147,143176.6926335247
2148,131798.81194298834
2149,131934.9543240487
2150,236110.34602711533
2151,111354.73110831236
2152,156369.86047353726
2153,156811.9024748471
2154,101753.26143285597
2155,139315.99753458297
2156,288781.4155098469
2157,234775.33339375872
2158,228729.9655148017
2159,193642.73103914986
2160,174988.04766210413
2161,232994.79201887548
2162,383851.18259626284
2163,347466.6528823602
2164,235533.27010340983
2165,205530.00461390163
2166,150916.0795986261
2167,221554.23641611257
2168,203432.707637959
2169,195728.48119241992
2170,218152.7548996089
2171,147973.5454209199
2172,136711.94797768196
2173,160175.2667644821
2174,228848.66618413906
2175,289268.77476193686
2176,334579.18509887037
2177,240900.08250436268
2178,210615.18137587898
2179,140092.95777492947
2180,232427.71125564285
2181,185282.61802883522
2182,224948.83386710382
2183,191065.54397021455
2184,118484.09442944861
2185,119766.42296713465
2186,141539.08330563302
2187,149978.18673722394
2188,147037.0059721492
2189,252237.18514549822
2190,81790.07119709198
2191,86104.62193733438
2192,93418.23134196394
2193,110394.0368566666
2194,107143.55920883446
2195,112853.39008847183
2196,105385.49040977083
2197,119160.51124654207
2198,165187.37766402235
2199,182964.86168890217
2200,155520.11260378087
2201,139568.75576322633
2202,212814.51198616202
2203,124399.65375842724
2204,179653.22843233228
2205,117322.24827860278
2206,149731.71587098893
2207,201764.07488375064
2208,252571.9693279726
2209,221731.43534822037
2210,121593.32327698891
2211,116875.59693711852
2212,115409.46504664404
2213,110538.54943559904
2214,129494.17072705235
2215,103718.1115423813
2216,150699.5567962003
2217,76714.82894969435
2218,74358.29363099068
2219,72420.67692636879
2220,62468.85469891201
2221,336756.15928345144
2222,275869.48052074463
2223,267681.3383073445
2224,192357.26944737163
2225,117138.57501136961
2226,175288.7427673664
2227,202652.58622813848
2228,267618.35745699995
2229,262896.0162031485
2230,152728.27140551058
2231,205351.59634135963
2232,178643.36091956438
2233,178317.43653432935
2234,243280.1183560196
2235,228160.18838934295
2236,286790.7463490123
2237,363179.9763834629
2238,198690.22868944073
2239,108342.37769195695
2240,155510.55777677256
2241,143259.01342842192
2242,119299.63038441219
2243,125496.27476360674
2244,99680.19158669139
2245,104650.02068504896
2246,143800.68419739645
2247,111146.94135356827
2248,125494.39218819597
2249,119491.92456373971
2250,124188.29887342834
2251,99318.41322396016
2252,161450.2445223594
2253,150700.75663476405
2254,173127.30886131167
2255,189563.3186649069
2256,178221.48260684556
2257,204575.29558858305
2258,162859.7823374036
2259,178291.84330730716
2260,157512.1376527729
2261,185006.08749309948
2262,204122.04257478044
2263,358189.1690205883
2264,490751.4071256789
2265,168246.76898408087
2266,302301.70473554515
2267,385157.3299034945
2268,406412.08815903665
2269,146539.8438670289
2270,193148.0889249148
2271,222268.733540732
2272,200445.20398491403
2273,166841.03276120377
2274,178906.87683185108
2275,160541.86027982444
2276,207335.53676297868
2277,189907.16913546363
2278,138727.81267926056
2279,125287.24181136633
2280,121314.06638024816
2281,154653.4585099754
2282,177433.41871667444
2283,106390.36438813644
2284,118916.71794475926
2285,147176.65165667082
2286,127583.01583014283
2287,369359.1039861583
2288,260638.1891146309
2289,407531.24987875804
2290,492526.18089665263
2291,325321.4674855824
2292,445739.00389415765
2293,472134.74083252694
2294,418247.0966895758
2295,489032.9926280789
2296,250144.802051411
2297,342768.9643183509
2298,336886.5173131794
2299,368320.5463182147
2300,344924.5065204736
2301,298380.05703582027
2302,245967.41529207167
2303,237526.10605012486
2304,245542.14118226108
2305,192573.6445494283
2306,192510.92520324
2307,195878.51810117342
2308,217169.24732425265
2309,288258.4867782932
2310,205150.04452056607
2311,201201.2557271089
2312,177567.8167860717
2313,176416.16930510817
2314,168410.59957189747
2315,174410.19722027698
2316,187126.1537708299
2317,188532.95242078838
2318,179122.4646220198
2319,176016.38496360966
2320,191219.2814944268
2321,242416.63586060074
2322,172122.1283171833
2323,183662.65801733718
2324,174844.76875538254
2325,218616.222342564
2326,169558.9360924978
2327,204988.4759544239
2328,223955.93817812265
2329,192224.27017709322
2330,177849.00339887492
2331,377908.0813530775
2332,408759.1257711347
2333,329269.8367256823
2334,248239.3990279535
2335,274718.06242725934
2336,335477.7779905136
2337,213581.80027083363
2338,281846.16740834486
2339,216014.17870149994
2340,413598.28661508596
2341,241431.77092905427
2342,233783.76096189852
2343,229978.73050526582
2344,212518.11772096678
2345,238044.34341192266
2346,217016.8691030106
2347,201907.159997418
2348,236669.5760201392
2349,175354.6139917345
2350,307049.6764297676
2351,261948.57679016262
2352,248038.08688641893
2353,248248.17569595214
2354,138871.1912910941
2355,149156.65500450812
2356,152944.41652767014
2357,186080.493438969
2358,191295.96934499653
2359,132629.51563144164
2360,112145.78163679813
2361,148844.942972472
2362,272444.16177658446
2363,136420.44386623785
2364,159467.55762258347
2365,222845.5368155949
2366,195252.51326988774
2367,220509.14770716746
2368,228986.48901816815
2369,225458.39676053813
2370,169603.40584695645
2371,168321.77087870118
2372,192784.1716085413
2373,283298.14537539205
2374,348952.6247891175
2375,252741.21588970933
2376,300236.50686034764
2377,351227.0395546574
2378,152220.54420542263
2379,203235.93954879904
2380,151089.3741744199
2381,174089.7584043224
2382,202024.42480380525
2383,208130.26788872335
2384,244480.02719137075
2385,171097.80626748753
2386,145603.03082739437
2387,137859.23746839608
2388,93827.21331449357
2389,125842.50382870818
2390,142031.63145863032
2391,144286.0658023508
2392,116522.65529004145
2393,170764.94133438545
2394,141286.59786998245
2395,196003.78468934097
2396,145502.98222684406
2397,194526.01807514307
2398,129054.21665244644
2399,59336.96210383926
2400,56033.31503634568
2401,108125.87931567957
2402,141070.33552382974
2403,138991.62542996107
2404,150960.9604418305
2405,158419.85352758362
2406,147563.42334011866
2407,127706.83376595065
2408,139550.64836742633
2409,127185.01932258553
2410,161251.22509793105
2411,121173.7216849284
2412,150574.03112548802
2413,132086.12593149542
2414,146455.82332777142
2415,133586.82055025065
2416,128557.23202105213
2417,142005.63057326223
2418,136266.58858184254
2419,123248.08892476246
2420,127714.72460960753
2421,149720.9172099481
2422,106320.84109807728
2423,127874.9730618774
2424,153889.0948094921
2425,200107.92365153728
2426,132438.39278497803
2427,130288.63119549611
2428,180816.20427236293
2429,117192.98223938582
2430,131388.35932008436
2431,110142.72034377755
2432,145772.05211112165
2433,150205.73289847534
2434,139886.83342643167
2435,151008.74462576583
2436,108869.67551720468
2437,92643.24144563919
2438,124505.52167425952
2439,113005.52773614749
2440,118269.97714753602
2441,85513.46650834332
2442,101183.11871172255
2443,123361.22096509581
2444,116432.94890560616
2445,86622.220119734
2446,133286.55910791032
2447,175972.215259956
2448,135423.48672561237
2449,111982.67500858694
2450,144740.55194637785
2451,121176.35362416433
2452,189464.79459221478
2453,86666.26788796956
2454,121733.60043271449
2455,119110.42529135253
2456,130323.52370406155
2457,123641.95007354069
2458,126618.03716251474
2459,105938.57556902447
2460,133619.14903795035
2461,121950.43525316227
2462,132337.24921294037
2463,120502.50944980778
2464,185062.4973131252
2465,139258.97902415882
2466,110834.51162630091
2467,142174.94818313743
2468,78981.56390373288
2469,74657.95839688824
2470,181715.68318919936
2471,217866.10180124044
2472,170293.13741876849
2473,119709.49159276026
2474,77875.26290508728
2475,219994.3616493461
2476,114039.9358744357
2477,128167.23303919284
2478,143884.1765515411
2479,102630.7569418485
2480,152508.5174501052
2481,121020.6748662413
2482,129714.34405344537
2483,111265.22954256303
2484,120444.67264246248
2485,129318.93641032891
2486,155367.7563059308
2487,136757.5432254062
2488,161314.90438274274
2489,138945.8213319835
2490,147374.6157388278
2491,89045.84972120162
2492,182817.46171479038
2493,140046.37562207403
2494,148066.85338211482
2495,95499.53865385895
2496,250873.93935024468
2497,152995.9113147703
2498,107487.6503557338
2499,95223.77015566574
2500,128613.01563560685
2501,138162.0304458608
2502,144883.02682986634
2503,100997.12166758157
2504,175320.91821028676
2505,218775.1994145235
2506,242891.26797012976
2507,298041.8195011597
2508,241653.04675657846
2509,211705.9577021739
2510,221716.99851884943
2511,181413.0689689562
2512,207337.67229677428
2513,213991.17573561953
2514,268797.79622408026
2515,155370.4035424226
2516,177368.2360849323
2517,148966.59893777943
2518,154085.93436550564
2519,232574.43970918463
2520,216938.22380894746
2521,189700.53215736983
2522,220556.27989184397
2523,121784.78046050562
2524,140887.3716080347
2525,150899.71374943506
2526,144128.12670102
2527,123222.57810868275
2528,128589.84951888943
2529,139129.55678970486
2530,118239.59910257424
2531,255283.60432754515
2532,227845.24445479602
2533,194557.73403598266
2534,228860.05410359477
2535,307838.413358495
2536,229229.09704516164
2537,244222.4295272276
2538,185049.78156749185
2539,190666.79290978648
2540,179792.65219145452
2541,183334.87397824143
2542,163699.8720640891
2543,130323.7949544807
2544,124074.85749053016
2545,132785.1052107296
2546,131511.57631805708
2547,140597.44295816595
2548,149075.91229972674
2549,158086.7645668209
2550,238083.0748999027
2551,141170.59407875626
2552,125747.01471909527
2553,78082.18417914999
2554,105746.60752883735
2555,128536.73455426897
2556,102790.36908569191
2557,109694.76240295045
2558,146653.4530595086
2559,133728.03287104992
2560,149590.56371311145
2561,144045.06349392803
2562,135535.1806773321
2563,153708.8201870484
2564,208611.96982407023
2565,138152.58886103323
2566,165645.37361645518
2567,133535.58427638543
2568,205650.67163082742
2569,209048.89052014455
2570,119893.86402758631
2571,177798.87015898075
2572,156632.82203594063
2573,211941.72747526976
2574,266472.0746029464
2575,131356.2859482497
2576,132355.42590012072
2577,155767.22529726423
2578,79216.97407968252
2579,65238.88652694758
2580,121685.39937530259
2581,93445.30583287202
2582,120189.12606005058
2583,282016.4210176936
2584,172562.00406622732
2585,171914.20442292304
2586,225766.16284913954
2587,194427.0107030234
2588,142061.62447640896
2589,146633.41038864217
2590,217178.87064710385
2591,236958.992206805
2592,217376.82673937
2593,251374.65299149285
2594,188649.63197839842
2595,195364.18018682973
2596,317431.30123033765
2597,188112.11207645293
2598,287709.0643077308
2599,320410.7031328088
2600,149508.1389486156
2601,150763.46122588715
2602,81580.73643558308
2603,92912.96517375154
2604,90981.12391354787
2605,71532.14785665054
2606,150105.63795105336
2607,200931.2032068296
2608,202735.69831430702
2609,164518.63881810938
2610,116783.58361711152
2611,108585.550863706
2612,151357.88803696967
2613,129889.09340425086
2614,128670.69075374407
2615,157364.3728287894
2616,154195.04872779787
2617,166229.69006641684
2618,200301.1297853312
2619,178941.35932731288
2620,186627.24084716375
2621,173922.78142380543
2622,183784.4274920241
2623,237005.8912879697
2624,322308.5942170483
2625,313884.12041048845
2626,179238.63885853376
2627,161084.74414709242
2628,457155.4668027492
2629,498354.5740486271
2630,336473.08737479546
2631,460915.32853880787
2632,408359.20046440756
2633,297375.30161776894
2634,407291.38492485543
2635,158490.22834524754
2636,180090.19593633802
2637,183104.64187398594
2638,274575.896037432
2639,180053.28820130933
2640,156509.2968664532
2641,105734.12425514517
2642,175314.71063340548
2643,103493.0962378522
2644,125015.51969378091
2645,106038.36088179871
2646,93992.09008485639
2647,104582.35669512273
2648,149904.0834277918
2649,142191.6223590361
2650,147351.2812467491
2651,144341.61201134548
2652,429007.09798100934
2653,243597.89489069933
2654,233937.02417291098
2655,434826.59449654125
2656,301154.09443022625
2657,377762.8726440165
2658,306652.82714754745
2659,296752.88522938715
2660,366187.6648792639
2661,352211.8132985
2662,357768.67739988666
2663,283518.09775176784
2664,274935.58153628395
2665,340142.2267853413
2666,296579.55498407804
2667,167588.76973453976
2668,177585.86681795097
2669,178785.29070099397
2670,262348.90647803945
2671,181147.9722833738
2672,197609.89832126856
2673,202243.9932200467
2674,198319.7331904945
2675,176457.0477678839
2676,188580.16445368942
2677,192288.0333516023
2678,247385.5369076722
2679,271535.18249774125
2680,276639.1654911689
2681,398354.48387586785
2682,317831.7442997955
2683,576457.3779020137
2684,323958.99614771735
2685,329614.8335447079
2686,261505.01547113323
2687,352922.5566230918
2688,218988.91016379598
2689,205597.8853373471
2690,463097.04863100266
2691,190307.84605876615
2692,136352.51456810517
2693,188833.26214380423
2694,135206.59164520286
2695,189838.09900851888
2696,181580.0431325949
2697,189016.61866445083
2698,192910.70701859522
2699,179371.651712126
2700,158946.70761939726
2701,157060.29869852588
2702,112659.23263964997
2703,126026.05447637863
2704,135087.8997705254
2705,120987.75336805073
2706,116581.09933438087
2707,125539.41952568367
2708,134093.7358431209
2709,102902.15834585304
2710,125538.3667334551
2711,390072.02044788824
2712,381832.6492885087
2713,176766.7080241581
2714,149816.9818411203
2715,167698.32520929753
2716,147557.62396100615
2717,155509.3114476678
2718,221282.11002487357
2719,165800.14247839493
2720,182434.6716930297
2721,133765.3236442066
2722,160379.9716751232
2723,148452.14573161557
2724,134495.18042178094
2725,133479.0308328396
2726,150257.7165065982
2727,183872.29681731077
2728,174413.59404505134
2729,144212.29086864076
2730,145038.88550491675
2731,136485.1478977904
2732,132696.78556639247
2733,150375.25166804044
2734,157441.66775009103
2735,139094.47882429813
